,Washington,Carter,Clinton,Bush jr.,Roosevelt,Tucker,Trump,Eisenhower,Reagan,Ford,Nixon,Johnson,Kennedy
349,0.370488210408,22.6737403782,22.3214468259,4.46733165924,0.777568740393,15.8515143382,4.49446850899,-4.88174576821,5.18587547638,80.6284491654,46.1528885713,96.527146926,-127.450489801
350,0.702779142661,56.2774959276,-17.1092341025,12.9349820761,5.98804860186,2874.4306563,5.61655074691,-3.0917228537,36.7929602811,23.6385160857,26.6679843066,-114.608268289,-525.641922899
351,2.30396569864,25.3909851674,-27.3754282336,7.30540002565,5.46019678745,-104.7119432,3.63087613904,-2.34996781544,11.9150270049,-18.4664358764,32.8977769672,-112.228075886,-153.0268494
354,0.43262755549,26.3168933037,-13.2368642264,-4.33348667806,5.81715674626,517.364298611,4.94128497509,-4.86958744991,-6.31455398521,38.2153433741,36.9497461587,-93.734271805,-153.29494602
355,0.145000480158,0.335295405957,-33.3273580898,8.70648748321,4.7224493066,-1110.60037424,4.62441649677,-4.98066458013,0.00201693975093,-476.573495936,58.1343777496,-177.640520537,-75.703939814
356,0.698215168488,42.6806385821,33.037725664,-8.16216836073,0.658727666562,730.145592727,4.10106751077,-4.09445137728,-22.7100364653,58.7824491947,49.8022577449,132.792814949,-333.38968986
357,0.54175465013,33.1524510822,-5.76944030253,-6.51857725148,6.11088333635,1065.79857135,4.32001398001,-4.62001752272,-16.267233675,1.81023569473,27.1140022128,-53.156450857,-230.148348277
358,1.04557049834,17.8461125163,46.5089414635,9.78037487731,1.20440832134,-1844.59790412,3.75150616389,-2.86398283423,5.73578878458,25.6655598641,54.7113391383,171.029175819,-130.18156988
359,0.782549837264,47.093172226,39.9188173018,3.63091974797,0.703131766718,624.254895533,5.1513300927,-4.52601088984,7.61673741559,-77.2925583635,60.4035918767,202.452622798,-335.108179525
360,2.32662896529,38.1845070924,-1.40782137616,7.4159097209,6.2463330833,1456.07462086,3.28942438484,-0.736469307205,28.144569678,-1.31401366778,1.95020841662,-9.23115456268,-244.056400045
361,0.355247430476,22.6710206188,-22.0863380911,7.72350459332,5.51084978396,26.168845623,4.79696792934,-4.98212666219,8.13239278486,351.60907743,46.9079241692,-133.40320714,-167.38529867
362,2.69214851403,1.6596014588,-27.176986265,7.20542238498,4.7733796694,-735.834305444,5.70142516821,-2.74747688813,0.0380072004796,22.6128641193,34.7256155158,-168.062303807,-30.6667526277
363,1.91844581901,-22.4377773441,35.7624416851,9.74027531808,2.13112807924,-775.498383134,3.36979852448,-1.13115137166,11.4665813844,6.04369149525,37.0419451107,118.101594772,-127.747591803
364,2.32936053357,36.1524055519,9.4715675929,7.72988246688,0.25623111803,1217.28583452,3.73668628516,-2.80293146442,24.8933878822,1.17904782995,17.3279923871,34.6740784605,-250.868738748
365,2.82542870327,34.9054910178,-1.53017640971,1.66058479284,6.23937565742,1216.05186335,3.4233121623,-1.39003891196,5.67885759058,-0.923460340695,3.46238458646,-13.911246464,-206.991292906
367,2.50692711712,-30.9747263568,17.8819717481,6.92040061982,2.61802523119,639.66875928,3.9480035845,-3.60903928628,16.0875160637,11.4321954063,30.907136318,61.1495326477,-206.958443752
368,0.131503367782,14.1649394425,33.5186585201,11.7639372981,1.17096141143,-922.854959578,4.62805790577,-4.98223120895,4.44929413057,257.356207296,58.3412863396,149.292292066,-191.210060348
369,2.2614522233,32.8363790997,-21.4876285833,8.95439734106,5.70373377363,616.509610247,2.62768456305,2.45792137378,23.1107372532,17.1845493593,27.529006063,-42.4433807723,-148.746588
370,0.432146375764,-26.0167073632,-13.3935791193,2.13712370157,3.61701545232,497.4811004,4.88983275543,-4.92149058898,3.11251508098,86.6040987466,37.6146487367,-83.2934693986,-137.197897182
371,2.96563382706,24.8600142057,11.454567176,4.28958186618,0.431768053554,486.813197119,5.39198332352,-3.88913864488,5.33846538791,-8.86765851819,26.579966575,60.0836293682,-138.264006536
373,2.26441760634,-6.46848397976,36.9742231458,10.6363055038,1.74398937529,-1325.25189224,1.98360939369,4.57997940422,0.912442483142,-60.1350088636,57.950434489,81.3298517767,87.1760911743
375,0.292846837332,-4.66176571111,63.5715286276,5.73253983214,1.64399633547,-4019.60719251,5.88011849996,-1.96120611546,0.0997194602805,-24.6632929759,67.4178580549,370.583905887,-22.9551116005
376,2.13985422088,39.2365430307,1.53020629279,8.31481656358,0.0389797644345,1537.1647777,3.34196149881,-0.995154050715,32.2768064865,-1.37791408482,2.52053787745,5.07509964528,-259.534323342
378,2.45359575745,21.401559384,22.0612480073,10.7646582366,0.800575231112,-28.6719195704,0.959470919868,4.09444007814,8.97675567282,16.117411639,38.8256875608,24.4450332308,-4.1165110853
379,0.399419473162,-25.2777258858,-21.6869831402,8.03953543491,3.85068308217,168.638188234,4.54987189701,-4.934115696,10.8685615495,-181.29999428,46.0324808417,-117.672710957,-190.871173427
380,0.0992049155285,6.92379893446,-26.5827786302,-3.53683145353,4.96718956913,-658.705128016,5.32708520609,-4.0847433719,-0.34514051226,32.6461194728,43.2679070445,-161.898421447,-28.4380254294
382,2.59540224184,27.6365608937,20.2622530266,5.74422944711,0.632641569751,353.220600318,2.17194619619,4.12342902161,10.5181562668,-21.1686629416,37.2649199229,46.6171759964,-118.075271553
383,0.447038864417,11.2147256264,59.6312020437,6.72052065395,1.38489964741,-3430.11018631,1.14693494431,4.55753808979,0.816716215192,117.263458189,80.4023554837,74.7048422888,3.61228867836
384,2.64361490446,-31.8439965649,-16.8844741272,4.95505496693,3.62912665507,728.954650675,3.4499901838,-1.51766079822,13.6192209149,-6.95723339499,19.1877684256,-63.7590532536,-187.149712104
387,0.597101236994,37.9303934387,21.6804384764,12.4582162617,0.519263920932,968.673333883,4.19500820941,-4.34558822147,32.7498410672,16.2052329809,40.564575467,88.6931102135,-368.497676142
388,3.35783279386,29.7833226873,-18.0765655824,-2.48470768336,5.73768153563,560.28408704,3.57373801506,-2.09409950845,-6.04824269926,-7.19127961768,22.4618183337,-76.616185687,-165.125498432
389,3.72251790886,-0.344351646949,28.9132206548,-9.80597981252,1.58270559733,-835.855750574,0.695662646568,3.20447123523,-0.00213466582676,32.3266928193,39.1818565522,25.185582162,61.4245513277
391,1.49203733783,-35.6278583582,31.9909868148,19.4886488587,2.40992759785,245.921053805,5.93544014709,-1.70389401233,26.2240104778,-4.53178875285,34.8942416201,185.774326281,-342.089718423
392,1.34588809325,44.1554497667,16.7301204796,9.76469727278,0.362177942228,1669.80681283,3.06788398661,0.368209711563,40.2647174375,-0.514343868295,16.8656988713,51.4594261489,-286.38934391
393,0.20892928933,17.128450031,-45.8930366462,-11.6721286782,5.06960298872,-1812.78701214,4.14994557157,-4.22977339054,-5.66795745223,-54.288001047,63.7840195816,-211.896876018,-186.140384712
394,0.527328284907,34.6137849026,-28.4037484245,14.0372245496,5.59601458163,391.341180721,4.51898802273,-4.90678128037,26.7545667367,-216.70262756,52.4802509579,-155.814618525,-397.014987022
395,0.218460963826,-15.2910914606,-29.2720135503,-7.87443866431,4.23099870486,-623.033299235,4.57835165349,-4.95515219252,-3.88999412762,-158.681754218,53.8255468013,-154.982814148,-121.244627388
397,1.34299157237,43.4664315731,21.7244274539,19.1997838772,0.463485846593,1417.37992549,5.84758609568,-2.10976866319,38.2172611411,-1.17500813604,26.1755512661,126.057612001,-442.115692374
398,3.10225287013,33.9409004853,-0.447190443048,-0.334620458748,6.27001050738,1151.78474646,2.47795508451,3.07993220302,-1.02668041185,0.0880241058056,9.93317281827,18.2030894429,-197.666706948
399,0.506952410585,-33.4559224227,-33.0918812354,13.9318361103,3.92152050037,24.2261414606,4.52792228371,-4.91517105072,23.5308386999,-252.019093501,57.2507876932,-169.112410494,-384.315782373
401,0.216748281614,-1.32682919213,44.0023068346,-13.0724067793,1.60094082082,-1934.44253106,4.32451993699,-4.62858562132,-0.0398791582916,139.69518533,65.4261116885,182.878761516,-159.722129343
402,3.55624902294,-10.997964584,33.0366052152,-3.95360853485,1.89215897526,-970.462059158,2.52470657155,2.89248998448,-1.25751955964,-26.234141787,41.4031035256,88.8807851735,-27.4302330776
403,2.96110410985,-8.71883744918,-33.976130884,1.40923240131,4.4611927372,-1078.35934338,3.04653586575,0.474568501273,0.304718058279,3.37378670947,34.2013461464,-101.392359767,-25.556209601
405,3.94948179716,17.0483553692,-26.9353790455,-11.4651505457,5.27667432244,-434.86822353,1.06427042632,4.37217606923,-5.99891827215,-27.8840093048,46.0513026258,-5.59597814226,44.5521568069
406,0.732952126235,-31.7296804931,43.522944841,7.71376266095,2.20074322475,-887.474103439,2.27884078623,3.79817556259,12.2729534924,-41.8266045765,57.9490824453,107.540670976,-133.530539274
408,1.81880512803,41.9217947186,-0.424656138019,10.8314855722,6.27305593135,1757.2565396,2.41589884999,3.31827297306,40.3250368276,9.98636248211,11.4355916618,19.78978568,-193.570547529
410,1.57223861347,-36.941031878,26.0233355974,14.821707583,2.52788226838,687.425840596,1.60622661161,4.99686206557,30.1975148246,-316.027390906,50.9919660997,54.4308531724,-4.97924892785
411,0.55770876764,36.9726069147,-29.7098175204,15.7236449928,5.60627560002,484.300404974,4.89548550079,-4.91642304094,28.4823456571,245.360289681,53.8810330379,-173.006803436,-467.912736637
413,3.95067760311,35.887555536,-3.504277921,-10.7895402637,6.18584784069,1275.6366786,1.76946423623,4.90165176879,-27.5010592218,-36.186830689,27.5304679834,24.1201775548,-100.864437089
414,0.633789900122,42.0238155417,-32.4249418143,5.89681164001,5.626012369,714.624221025,3.17066993613,-0.145365926498,19.6152516078,-1.11460659943,32.4460730669,-103.626618692,-273.433599741
415,2.44899628833,-32.9963201747,16.5008825118,8.48964695628,2.67787904124,816.478021405,2.28121193476,3.79045451597,21.3424977159,-9.31266591984,30.8684279495,47.7923888252,-134.900136048
416,1.48717724644,45.5539991057,-10.4455778906,11.1616517302,6.05778089406,1966.05673705,3.87809433896,-3.3585019775,43.8740125697,-19.5911661965,21.7251134234,-60.8540055965,-391.142901393
417,1.33251983496,-25.4607002564,40.0284670354,10.0088381707,2.13731283885,-954.030915656,2.79231881465,1.7110779061,13.2759427775,-10.9333227597,42.9562546361,115.429350402,-94.1890456742
418,3.63995893119,1.04140359177,-35.2476523015,-2.85084282624,4.74192571998,-1241.31247133,2.89956545236,1.19835617094,-0.00864188479793,7.9976829111,36.6837098139,-96.5203589416,0.88513731117
420,1.32020241342,11.3343632162,46.376627991,10.2617827755,1.33109687954,-2022.3238343,3.64558800305,-2.41463975901,2.59971761873,19.9173953764,52.2071131568,165.855959177,-89.0132208253
421,2.22139553407,-8.96528600975,31.3173339884,14.6208940776,1.84961183271,-900.399054904,5.70491834915,-2.73286744832,1.88020473724,-10.8976713726,38.7858984785,173.608089347,-143.685249792
422,3.81262189096,-35.6389217703,1.0910382392,-6.64958231562,3.11098854052,1268.94238051,2.35495658474,3.53990785256,-20.6536021867,-7.75980863037,13.6219858438,13.5819604494,-181.453676054
423,0.826968453172,51.9639822841,6.01735226793,15.4369327806,0.115285053092,2664.04692651,5.14160157496,-4.54646857095,46.6512657452,20.58167367,26.6877287345,30.4146880273,-591.27149507
425,0.21057479919,-41.8586992127,-35.8700475183,1.37844947251,3.85009720424,465.490390814,2.8446582376,1.46295079181,4.28755916008,11.3973135445,38.0102725376,-96.4055234025,-270.262707366
426,2.52671074078,35.7779518451,-5.13400282192,5.66831936765,6.14066195906,1253.70385325,3.59914683579,-2.20877600073,19.0924918864,-5.3191310521,10.0126942433,-32.0413767752,-228.198177234
427,1.25277687036,48.4366556824,-15.853028823,18.7855817057,5.96687992669,2094.79109083,5.94085160149,-1.67843146978,43.8750308199,12.3439806111,18.6701610218,-104.195490717,-455.564967268
428,0.31650156952,-20.0671532156,-26.161005637,6.48590483624,4.05805635776,-281.707577765,4.44234450484,-4.81879516194,5.79647656073,-117.941476261,49.3817924498,-135.771141977,-130.435988645
429,0.474564946304,28.9944561649,6.31027334495,-5.46952379679,0.214295506736,800.858938613,4.96992694304,-4.83509995234,-9.52213252059,-44.7242934536,29.688464894,30.3254573206,-185.054070653
430,2.12444331903,-21.2158811041,32.5813295998,8.06016989886,2.14799137704,-611.429427466,2.92179167983,1.09017694779,9.22033204656,-5.47828337575,33.7698153773,97.5375484259,-83.5568730863
431,0.561018154452,36.1365419143,-7.65508842777,-13.1446084337,6.07443351242,1247.24928269,4.79644064505,-4.98234868958,-30.1359091182,-65.1573850036,32.4788868923,-66.982123127,-389.400811337
432,0.144803503462,-12.846062941,-28.3661216702,-9.46236421144,4.28715392581,-639.615525528,5.07692119018,-4.67145318168,-2.9879420557,49.539958375,50.1885964989,-164.039803038,-129.6950549
433,1.47854119941,46.0290947784,0.296748056923,10.1304397098,0.00644687772309,2118.58950671,2.87045022908,1.33916148941,45.7920344791,2.73365273966,2.09010155165,0.860433938347,-284.796715435
434,0.972750488593,58.3677306962,2.24107512155,0.561551079517,0.0383769383567,3401.76956892,4.39140348126,-4.74462476055,2.44010815033,5.05145097498,24.75253924,9.65938091857,-446.221555579
435,0.908324844687,-53.9976625735,-15.1415394632,16.1668153078,3.41498245168,2686.48134608,5.88023101901,-1.96068859283,42.8861842405,13.3461243235,18.9858392212,-95.7314671645,-499.28300833
436,0.508520203706,30.5220563687,-0.494923238262,0.813543911353,6.26697146295,931.350975963,4.61157366177,-4.97461219266,1.7126406469,-12.9348514954,25.2416897056,-33.4581276208,-169.282997051
437,3.97408021273,-10.09181668,30.5567761191,-12.0515230452,1.88978234274,-831.871802891,1.02508892993,4.27380174761,-2.16770727216,70.1700954485,48.822157497,39.3999680131,92.085416403
438,0.561044348303,-37.732030569,-20.777995535,17.0449814348,3.64495211262,991.981032404,5.15762846525,-4.51253775682,32.8431646478,79.2606936754,41.1409925417,-123.613165252,-493.981069055
439,0.637005379019,-1.64762160043,-54.3195185018,6.40841408587,4.68206624123,-2947.89543333,3.88843710329,-3.3966324456,0.0282519617549,-56.2170346001,65.8566304723,-227.121289283,-30.0133071176
440,1.7322810069,-30.3650767571,-31.2993598665,10.6228902684,3.94214074262,-57.6120415824,3.68244896786,-2.57435135621,20.9644759843,-25.1782612382,37.9266447717,-125.406750802,-225.42623203
441,0.389635597008,-23.7874296232,-18.766077687,-4.3936970355,3.80953308139,213.676136326,4.78121903831,-4.98816073304,-5.34769803072,208.479800237,43.6478251857,-108.727291239,-135.275767989
442,2.39550307037,-18.5237586181,32.9552991407,7.28716137713,2.08287230756,-742.922108112,3.45332553118,-1.53354227545,6.4584948539,8.27128161162,35.3070510513,110.611203172,-96.0118959433
443,0.880143553763,39.1728466741,-34.0821624515,8.44219970526,5.56716824489,372.91811918,3.75740317139,-2.88810171057,22.8504918446,-30.0903709553,42.4232939422,-144.138973414,-286.343282142
445,0.0962917720465,-54.9609187054,8.77299874025,0.224399983436,2.98330549926,2943.73707804,3.66085025759,-2.48117867742,1.14260048367,4.88617794719,14.9292463696,24.7145207051,-407.481230198
446,1.37926326272,-43.5949023361,-18.4660217564,9.74890816813,3.54226174294,1559.52155019,3.24532657517,-0.517739897939,39.029356497,-2.93738904093,18.7340763584,-61.762241377,-297.682927655
447,3.48425866355,-13.8540589268,-24.1413450599,-7.26126828742,4.1914023074,-390.869592556,5.52734381861,-3.42950629069,-2.68644755125,15.9106107598,35.9028584578,-147.81195497,-87.7310910191
449,0.318244109149,19.4423686316,23.3885683893,-3.66062442474,0.877273113584,-169.019433294,4.71999439663,-4.99985539481,-3.02541227035,-3556.50110622,48.3871223583,106.007673033,-99.1279944235
450,0.966600883764,28.8076942558,-42.0962364307,10.0648103235,5.31252019093,-942.209873292,3.99752581396,-3.77591472309,13.9686130595,-60.0919699151,56.3537684267,-188.340415008,-231.119299841
451,1.75242417246,38.4304393609,-18.3489928214,13.8839772111,5.83773184678,1140.21313191,1.75336050204,4.91690697854,34.1676929993,174.591027594,42.5249670571,-3.46881480915,-48.6777507043
453,0.0706411112733,-45.5499338442,-34.9835773111,0.978342204692,3.7965315445,850.945791724,2.10080852115,4.31400452898,2.83369094577,61.3754394648,53.5942123872,-57.1155430382,-306.593818565
454,0.51119042549,33.4108443151,16.569990295,-13.2494593791,0.460399529865,841.719939467,4.77791614371,-4.98926931762,-25.874056495,-454.418538276,41.4627986187,76.8729668837,-368.293168099
455,0.2247268209,-22.0996959545,41.4288612807,-17.5096785455,2.06083451825,-1227.95398573,5.2635659755,-4.25954365688,-10.3372173177,-95.8777702016,59.5725734455,209.285330041,-365.077076076
456,0.392300412689,25.7151272597,-46.0196913746,10.3551513905,5.22195211621,-1456.54422423,4.28210783576,-4.54424256384,10.0579653279,-122.831352246,66.6698318537,-220.791098107,-227.856691928
457,2.44618950546,36.5205147254,7.03644793635,6.41736871191,0.190338716708,1284.23639625,3.34850541401,-1.02719747736,22.770452524,0.129955293521,8.09158259385,23.3660685606,-229.162062334
458,0.423188290473,-22.551488521,49.4236259512,3.85270204364,1.99886839379,-1934.12516765,3.33166404874,-0.944645024197,3.5745273948,8.76756661119,50.3159801729,162.774696658,-109.897760146
459,0.525389964809,-39.3572889296,-36.605023794,4.87910584957,3.89077467725,209.068424934,3.05846349142,0.415167259124,14.0369683258,3.45650662544,36.777387647,-110.339806618,-244.93281143
460,0.0833663363131,50.6148331392,39.8435419275,1.23912716411,0.666881639826,974.353500386,5.81197536929,-2.26982347936,2.53306904717,-19.668523568,44.9956405549,230.055980704,-360.791721248
461,3.30194426863,-32.9266178022,-11.8954630014,-1.97433255367,3.48827378424,942.660119873,3.41352295395,-1.34295652956,-6.00374134498,-2.76638223,13.6989952417,-45.2900360586,-189.985562007
462,0.214926375975,-12.9894229807,26.6802938226,-1.55854414372,2.02387239671,-543.112969092,4.79342946748,-4.98359008267,-0.575259306418,-347.690294073,51.5164639348,117.803956206,-49.2360619535
463,1.76928515446,36.1801744498,21.8221876658,11.1369550331,0.542734797987,832.797148699,2.35434024311,3.54208357761,30.0787950456,-10.7249324142,34.3685437365,53.2992666292,-129.757419998
464,0.735224100257,58.8306984411,0.0033712198548,14.0778954642,5.730375366e-05,3461.05106771,5.9562345618,-1.60578401207,41.9664027719,4.77297248605,2.58191351328,0.0199877587631,-514.88750261
465,0.762295511269,47.5401529894,-0.199529369147,12.9663463957,6.27898826142,2260.02633429,4.34688435897,-4.6697175899,46.652650715,-34.4025592548,22.0057917385,-30.188433025,-484.806666231
466,2.64238924394,-11.0526136489,33.235751128,6.41270195308,1.89184346604,-982.454884572,2.25024603946,3.88959308919,1.88612578766,-33.2070500397,48.3646855275,82.1471186157,-4.75478504029
467,0.114722785544,12.0451272854,-35.6370846863,9.88455098822,5.03832841687,-1124.91671362,4.15073864352,-4.23188660724,3.09012288462,-72.3425780418,53.5459489429,-169.2418591,-124.498672508
468,1.56650822341,45.1624575306,-0.601687539519,10.0514204893,6.26986335843,2039.28554231,2.99613883969,0.724707331748,45.1522582596,1.5605562115,1.12688825621,2.74107653841,-288.861759735
469,1.33295439825,42.471814494,24.2127282771,19.5195821256,0.51813594997,1217.5988158,6.08607196992,-0.979196926549,36.1860035167,-0.937251815663,25.1715548981,146.853049753,-351.408091862
470,0.151937968016,-13.4197045526,-27.4277613643,9.84794111628,4.25735851877,-572.19362318,5.2358266852,-4.3305296397,3.31906942372,64.5874333921,46.1812483246,-162.043622119,-133.156926308
471,1.82576025808,39.3001883905,8.92049024403,18.888738587,0.223201463918,1464.92966134,5.81623544017,-2.25082390538,37.1911998256,5.02533953307,13.9866984971,51.3812843103,-406.984131736
472,1.00099035696,-11.9276318401,49.3643026454,9.59619188631,1.80787689721,-2294.56597435,3.85060719061,-3.2554305854,2.39917506255,34.1137456445,59.9621309417,184.19712098,-101.150252222
473,2.84536303733,-8.5781582189,-29.91615017,4.06698920207,4.4331412359,-821.391242567,1.67861973457,4.97096342952,0.664923231409,313.951702795,54.6266275877,-28.1808570962,-8.67978682509
475,0.588163473243,35.4519211164,45.0128380515,3.38646339371,0.903664833352,-769.316878609,4.24678382034,-4.46775017197,5.82376998741,82.8469089383,64.9736296507,187.12244363,-221.333464177
476,2.01892948518,-21.5092569512,29.5641308692,16.2585984336,2.19977114361,-411.389699458,5.43811496365,-3.74008899762,11.2313470085,-14.9963764168,43.5523965793,152.545802616,-297.488328216
478,3.62193512885,12.0721397858,29.0924936483,-7.78468697865,1.17746267524,-700.636627669,1.45340341352,4.96558680799,-2.31103114733,312.690273246,53.749545996,48.1299227034,18.2396226604
479,0.527354558779,-31.6909186879,6.81256503969,1.77317142127,2.9298461259,957.903284864,4.23651148374,-4.44445533173,4.32265413786,9.77797397528,26.5657482354,15.839939789,-181.197832395
480,0.708752359794,44.6727012381,16.7642026538,13.6843914321,0.359004968908,1714.6117453,4.5010298953,-4.88873348402,41.025230187,14.3538326323,40.6639177315,73.7010977029,-481.677150563
481,0.0409366301166,11.6717178372,-62.6926521003,1.53075199485,4.8964552877,-3794.13963009,5.58566795873,-3.21158433603,0.173643218752,53.8226331614,73.0069260477,-365.905717189,-41.3802132836
482,1.40472490065,4.74974250904,47.4584150827,17.5425553691,1.47104629052,-2229.74110826,0.988806467034,4.17685251926,0.46751487698,45.4637155894,64.9045120503,53.0715311534,246.72641891
483,0.879537755086,21.564985416,-47.3590022838,9.3551571398,5.13968416671,-1777.82650132,2.28981510873,3.76226183638,7.14157911069,64.791496724,61.5136164092,-89.1065213722,-34.2898751842
484,0.767050570423,-47.8240067954,34.0423049849,13.7822271162,2.52297471549,1128.25709728,5.80315418016,-2.30903392415,27.6293342892,-10.5484178164,39.3739426478,191.727110267,-418.4465567
485,0.55242359365,33.7838270877,4.27301592154,-6.53669611772,0.125813050584,1123.08830763,4.24565070605,-4.46520366883,-17.1832981907,21.4534037648,24.2110597257,17.5799521692,-234.522830421
486,0.616013903685,-37.0894762743,42.9297455755,3.08641928195,2.28333784465,-467.333804878,4.10144841757,-4.09554418771,6.16875845618,56.8930455928,59.703227769,166.722626019,-233.68191905
487,2.91364464947,16.8220614745,29.5679266532,1.54291950193,1.05353626461,-591.280534319,3.81438272272,-3.11585241903,1.1573761314,22.3304812271,39.2764629504,109.500725054,-70.4787113938
488,3.21171558261,-2.75264582398,-34.7513090429,-0.408884977394,4.63334417339,-1200.07642116,3.38557674913,-1.20785316477,-0.00875766730612,-8.54932442225,36.2102183105,-123.249623321,-4.60732952478
490,0.904373796328,-54.4698901158,30.0744324983,-4.74951162596,2.63711598992,2062.49743913,5.32227094713,-4.09857814773,-12.6779931766,-49.8379731423,46.8727753313,149.255852368,-420.499080086
491,3.02088495183,-16.2158020115,-28.4586919242,1.50032420539,4.19447037581,-546.94491116,2.13242160829,4.23195332633,0.976284611432,47.6132481347,46.3681208805,-42.9351267437,-63.3939659902
492,0.549716176698,-33.7776743274,43.813599173,7.28388174272,2.22756515562,-778.700189524,4.21936105017,-4.40451896835,11.8904214758,67.9896081284,63.2133865155,175.054040837,-243.047283268
493,0.737580017094,46.1192019835,-33.4575040872,-12.9804999045,5.65557754288,1007.57621184,5.27380286396,-4.23251614481,-27.4357658278,32.5589492129,51.3716970033,-200.385604135,-455.830853638
494,0.931732342186,-53.1035913003,-4.98181304196,8.5635858499,3.23513199435,2795.17294781,2.22649735201,3.96310348639,37.884114012,17.6088218376,20.6880022858,1.72916933957,-328.850769889
495,0.339453604335,23.8327437133,-35.0431472042,12.376436269,5.30963205123,-660.022493066,4.22328363129,-4.41376775661,13.112009864,-89.0944440175,54.5244930135,-171.432632723,-251.565386048
496,2.43606568775,-20.3028035776,22.2556978593,13.3420785051,2.31033936735,-83.1122540939,6.1979676058,-0.425572980956,9.13632653309,-0.761442257547,22.4368102214,136.956876365,-106.63299579
497,2.7153781529,20.4546422845,-18.6702704658,7.72790677512,5.5433626114,69.8133917242,5.62412013663,-3.06189038086,6.16001985791,20.4482415163,28.0454431702,-121.97701274,-129.081370744
498,2.97692033608,-20.8982306084,24.1287746893,1.80417274787,2.28457040751,-145.461725444,1.93839842677,4.66595891012,1.86959720793,-57.9698552017,45.8999472402,57.4308905462,-92.4978129722
499,0.445265385716,26.7165075931,17.4903052426,-0.176716130285,0.579646172121,407.861000491,4.31582120488,-4.61196068716,-0.302252437702,42.1895676399,38.7604866225,72.8117248876,-138.121126031
